"word","wordLen","urlcount","totalcount","adjFreq","deleted","whyDeleted","Rank","corrected","english"
"tocar",5,47,55,382,0,,1491,,0
"tocaram",7,1,1,2,0,,1545,,0
"tocarem",7,1,1,2,0,,1545,,0
"tocares",7,3,3,7,0,,1543,,0
"tocarmos",8,1,1,2,0,,1545,,0
"tocará",7,1,1,2,0,,1545,,0
"tocava",6,3,4,9,0,,1542,,0
"tocha",5,3,4,9,0,,1542,,0
"tochtrop",8,1,2,4,1,"Spelling",1544,"torto",0
"toco",4,4,4,10,0,,1542,,0
"tocopilla",9,1,1,2,1,"Spelling",1545,"",0
"tocou",5,13,13,50,0,,1533,,0
"tocqueville",11,3,8,17,1,"Spelling",1538,"",1
"tod",3,2,2,4,1,"Spelling",1544,"tos",0
"toda",4,750,1105,30283,0,,622,,0
"todaoferta",10,1,1,2,1,"Spelling",1545,"toda oferta",0
"todas",5,1820,2791,119102,0,,270,,0
"todavia",7,39,49,311,0,,1497,,0
"today",5,9,16,52,1,"Spelling",1530,"toda",1
"todd",4,8,8,25,1,"Spelling",1538,"todo",1
"todinhos",8,1,1,2,0,,1545,,0
"todo",4,721,1067,28671,0,,643,,0
"todorov",7,23,23,114,1,"Spelling",1523,"odoro",0
"todos",5,4384,7867,520948,0,,68,,0
"todowii",7,1,2,4,1,"Spelling",1544,"rodopio",0
"toe",3,1,1,2,0,,1545,,0
"toffler",7,10,10,34,1,"Spelling",1536,"tolher",1
"tofield",7,1,1,2,1,"Spelling",1545,"cofieis",0
"together",8,4,4,10,1,"Spelling",1542,"topetes",1
"toggle",6,4,12,28,1,"Spelling",1534,"Google",1
"togglebox",9,1,2,4,1,"Spelling",1544,"",0
"togo",4,8,16,49,0,"Capitalization",1530,"Togo",1
"toi",3,9,11,36,1,"Spelling",1535,"Tui",0
"toilet",6,1,1,2,1,"Spelling",1545,"toilette",1
"toiro",5,1,1,2,0,,1545,,0
"toiros",6,1,1,2,0,,1545,,0
"toivonen",8,1,2,4,1,"Spelling",1544,"timonem",0
"tokas",5,3,3,7,1,"Spelling",1543,"tomas",0
"tokelau",7,3,3,7,1,"Spelling",1543,"tutelai",1
"tokio",5,2,2,4,1,"Spelling",1544,"tório",0
"tokwa",5,1,1,2,1,"Spelling",1545,"tolda",0
"tokyo",5,7,7,21,1,"Spelling",1539,"tolho",1
"tolas",5,1,1,2,0,,1545,,0
"tolas666",8,1,1,2,1,"Number",1545,,0
"told",4,1,1,2,1,"Spelling",1545,"tolo",1
"toldar",6,1,1,2,0,,1545,,0
"toldo",5,1,1,2,0,,1545,,0
"toldos",6,1,1,2,0,,1545,,0
"toledo",6,17,21,90,0,"Capitalization",1525,"Toledo",1
"tolentino",9,2,6,11,0,"Capitalization",1540,"Tolentino",0
"tolera",6,2,2,4,0,,1544,,0
"toleradas",9,3,3,7,0,,1543,,0
"tolerado",8,1,1,2,0,,1545,,0
"tolerados",9,2,2,4,0,,1544,,0
"toleram",7,1,1,2,0,,1545,,0
"toleramos",9,1,1,2,0,,1545,,0
"tolerance",9,1,1,2,1,"Spelling",1545,"tolerante",1
"tolerancia",10,1,1,2,1,"Spelling",1545,"",0
"tolerante",9,3,3,7,0,,1543,,0
"tolerantes",10,2,3,6,0,,1543,,0
"tolerar",7,1,1,2,0,,1545,,0
"tolerava",8,2,2,4,0,,1544,,0
"tolere",6,1,1,2,0,,1545,,0
"tolerá",7,1,1,2,1,"Invalid Char",1545,"tolherá",0
"tolerância",11,40,50,321,0,,1496,,0
"tolerâncias",12,1,1,2,0,,1545,,0
"tolhem",6,1,1,2,0,,1545,,0
"tolhê",6,1,2,4,1,"Invalid Char",1544,"tolhi",0
"tolice",6,3,5,11,0,,1541,,0
"tolices",7,2,2,4,0,,1544,,0
"tolist",6,1,1,2,1,"Spelling",1545,"tolhiça",0
"tolkiana",8,2,2,4,1,"Spelling",1544,"Guiana",0
"tolkiano",8,14,14,55,1,"Spelling",1532,"torriano",0
"tolkien",7,63,128,1025,1,"Spelling",1418,"tolhem",1
"tolle",5,13,25,95,1,"Spelling",1521,"tolhe",0
"tolo",4,4,6,14,0,,1540,,0
"tolos",5,9,9,29,0,,1537,,0
"tolosana",8,24,24,121,1,"Spelling",1522,"tolo sana",0
"tolra",5,1,1,2,1,"Spelling",1545,"tolda",0
"tolson",6,2,2,4,1,"Spelling",1544,"toldo",0
"tolstoi",7,31,46,261,1,"Spelling",1500,"tolhi",0
"tolstoiana",10,1,2,4,1,"Spelling",1544,"",0
"tolstoy",7,1,1,2,1,"Spelling",1545,"tostou",1
"tolstói",8,3,13,27,1,"Invalid Char",1533,"tolhi",0
"toltamente",10,1,1,2,1,"Spelling",1545,"tolamente",0
"tom",3,120,152,1673,0,,1394,,0
"toma",4,55,74,555,0,,1472,,0
"tomada",6,46,60,412,0,,1486,,0
"tomadas",7,33,41,240,0,,1505,,0
"tomado",6,16,21,88,0,,1525,,0
"tomados",7,5,5,13,0,,1541,,0
"tomai",5,3,3,7,0,,1543,,0
"tomalak",7,1,1,2,1,"Spelling",1545,"tomaram",0
"tomam",5,13,35,132,0,,1511,,0
"tomamos",7,2,2,4,0,,1544,,0
"toman",5,1,1,2,1,"Spelling",1545,"tomam",0
"tomando",7,13,15,57,0,,1531,,0
"tomar",5,167,408,5289,0,,1139,,0
"tomara",6,7,8,24,0,,1538,,0
"tomaram",7,9,12,39,0,,1534,,0
"tomarem",7,4,4,10,0,,1542,,0
"tomaremos",9,1,1,2,0,,1545,,0
"tomares",7,6,8,22,0,,1538,,0
"tomarmos",8,2,2,4,0,,1544,,0
"tomará",7,2,2,4,0,,1544,,0
"tomarão",8,3,3,7,0,,1543,,0
"tomas",5,16,19,79,0,,1527,,0
"tomascapucho",12,13,24,91,1,"Spelling",1522,"tomas capucho",0
"tomassantos",11,1,1,2,1,"Spelling",1545,"tomas santos",0
"tomassem",8,1,1,2,0,,1545,,0
"tomasses",8,1,2,4,0,,1544,,0
"tomastamm",9,2,2,4,1,"Spelling",1544,"tomaram",0
"tomasz",6,1,1,2,1,"Spelling",1545,"tomas",1
"tomatada",8,1,1,2,0,,1545,,0
"tomatal",7,1,1,2,0,,1545,,0
"tomate",6,9,11,36,0,,1535,,0
"tomates",7,4,6,14,0,,1540,,0
"tomava",6,4,5,12,0,,1541,,0
"tomavam",7,1,1,2,0,,1545,,0
"tomavas",7,2,2,4,0,,1544,,0
"tomaz",5,8,21,64,1,"Spelling",1525,"tomas",0
"tomazini",8,1,1,2,1,"Spelling",1545,"toma zini",0
"tomb",4,1,1,2,1,"Spelling",1545,"Tomé",1
"tombando",8,3,3,7,0,,1543,,0
"tombo",5,1,2,4,0,,1544,,0
"tombolo",7,1,1,2,1,"Spelling",1545,"tom bolo",0
"tome",4,29,36,198,0,,1510,,0
"tomei",5,19,25,113,0,,1521,,0
"tomem",5,6,12,33,0,,1534,,0
"tomemos",7,1,1,2,0,,1545,,0
"tomes",5,3,4,9,0,,1542,,0
"tomilho",7,3,6,13,0,,1540,,0
"tommaseo",8,1,1,2,1,"Spelling",1545,"tombasse",0
"tommasi",7,1,1,2,1,"Spelling",1545,"tomais",0
"tommaso",7,2,2,4,1,"Spelling",1544,"tomamos",0
"tommy",5,3,3,7,0,"Capitalization",1543,"Tommy",1
"tomo",4,50,96,687,0,,1450,,0
"tomografia",10,5,5,13,0,,1541,,0
"tomorrow",8,6,6,17,1,"Spelling",1540,"Comoros",1
"tomos",5,1,2,4,0,,1544,,0
"tomou",5,31,34,193,0,,1512,,0
"tomsawyer",9,1,2,4,1,"Spelling",1544,"",0
"tomtom",6,4,8,19,1,"Spelling",1538,"tom tom",0
"tomá",5,2,3,6,1,"Invalid Char",1543,"toma",0
"tomámos",8,2,2,4,0,,1544,,0
"tomás",6,56,80,605,1,"Invalid Char",1466,"Tomás",0
"tomávamos",10,1,1,2,0,,1545,,0
"tomáz",6,2,2,4,1,"Invalid Char",1544,"Tomás",0
"tomé",5,17,21,90,1,"Invalid Char",1525,"Tomé",0
"tonalidade",10,1,1,2,0,,1545,,0
"tonalidades",11,2,2,4,0,,1544,,0
"tonalismo",9,2,2,4,1,"Spelling",1544,"tonalizo",0
"tondela",7,1,1,2,0,"Capitalization",1545,"Tondela",0
"tondu",5,1,1,2,1,"Spelling",1545,"rondo",0
"tonebiclas",10,1,1,2,1,"Spelling",1545,"tonificas",0
"tonel",5,6,6,17,0,,1540,,0
"toneladas",9,19,24,108,0,,1522,,0
"tones",5,1,1,2,0,,1545,,0
"tong",4,1,1,2,1,"Spelling",1545,"ONG",1
"tonga",5,6,8,22,1,"Spelling",1538,"tonta",1
"tongue",6,1,2,4,1,"Spelling",1544,"tangue",1
"tonha",5,1,1,2,1,"Spelling",1545,"tona",0
"toni",4,445,545,11511,1,"Spelling",1005,"tono",1
"toni2",5,3,5,11,1,"Number",1541,,0
"tonic",5,2,2,4,1,"Spelling",1544,"tónica",1
"tonico",6,1,1,2,1,"Spelling",1545,"",0
"tonifica",8,3,3,7,0,,1543,,0
"tonificada",10,1,2,4,0,,1544,,0
"tonificadas",11,1,2,4,0,,1544,,0
"tonificar",9,2,7,13,0,,1539,,0
"tonificação",13,1,1,2,0,,1545,,0
"tonight",7,3,3,7,1,"Spelling",1543,"Toninho",1
"tonijunior",10,1,2,4,1,"Spelling",1544,"",0
"tonique",7,2,2,4,1,"Spelling",1544,"tossique",0
"tons",4,6,6,17,0,,1540,,0
"tonta",5,3,3,7,0,,1543,,0
"tontas",6,2,2,4,0,,1544,,0
"tonteria",8,1,1,2,1,"Spelling",1545,"tonteia",0
"tonto",5,1,1,2,0,,1545,,0
"tonturas",8,1,1,2,0,,1545,,0
"tonux",5,2,3,6,1,"Spelling",1543,"tonos",0
"tony",4,87,95,892,1,"Spelling",1451,"tono",1
"too",3,10,13,44,1,"Spelling",1533,"top",1
"tooglebox",9,1,1,2,1,"Spelling",1545,"",0
"took",4,3,3,7,1,"Spelling",1543,"Cook",1
"tool",4,16,16,67,1,"Spelling",1530,"tolo",1
"toolbar",7,5,19,48,1,"Spelling",1527,"tombar",1
"toolbars",8,1,1,2,1,"Spelling",1545,"toldara",1
"toolbox",7,1,1,2,1,"Spelling",1545,"toldos",1
"tooley",6,1,1,2,1,"Spelling",1545,"trolley",0
"tools",5,17,36,154,1,"Spelling",1510,"tolos",1
"toos",4,1,2,4,1,"Spelling",1544,"tops",0
"toothed",7,1,1,2,1,"Spelling",1545,"trotes",1
"toots",5,4,4,10,1,"Spelling",1542,"totós",1
"top",3,1287,2201,78992,0,,337,,0
"top10",5,1,22,32,1,"Number",1524,,0
"top25",5,1,1,2,1,"Number",1545,,0
"topa",4,1,1,2,0,,1545,,0
"topas",5,2,4,8,0,,1542,,0
"topford",7,1,1,2,1,"Spelling",1545,"Oxford",0
"topheader",9,1,1,2,1,"Spelling",1545,"tolherá",0
"topic",5,286,414,7015,1,"Spelling",1133,"tópia",1
"topico",6,47,73,507,1,"Spelling",1473,"",0
"topicos",7,30,48,268,1,"Spelling",1498,"",0
"topics",6,3,3,7,1,"Spelling",1543,"tópica",1
"topmister",9,3,9,19,1,"Spelling",1537,"top mister",0
"topo",4,770,820,22770,0,,794,,0
"topofichajogo",13,1,7,11,1,"Spelling",1539,"",0
"topografia",10,2,5,10,0,,1541,,0
"topografias",11,1,1,2,0,,1545,,0
"topografico",11,1,1,2,1,"Spelling",1545,"",0
"topography",10,1,1,2,1,"Spelling",1545,"topografa",1
"topográficas",13,69,72,603,0,,1474,,0
"topográficos",13,1,1,2,0,,1545,,0
"topologia",9,2,2,4,0,,1544,,0
"toporegisto",11,1,2,4,1,"Spelling",1544,"topo registo",0
"topoï",6,1,1,2,1,"Invalid Char",1545,,0
"toppic",6,1,1,2,1,"Spelling",1545,"topeis",0
"tops",4,45,45,306,0,,1501,,0
"topógrafo",10,1,1,2,0,,1545,,0
"topónimos",10,1,1,2,0,,1545,,0
"toque",5,38,45,282,0,,1501,,0
"toquei",6,1,1,2,0,,1545,,0
"toquem",6,2,2,4,0,,1544,,0
"toques",6,8,9,28,0,,1537,,0
"toquinho",8,2,2,4,1,"Spelling",1544,"choquinho",0
"tor",3,1,1,2,1,"Spelling",1545,"for",1
"tora",4,1,1,2,0,,1545,,0
"torah",5,1,1,2,1,"Spelling",1545,"tora",1
"toranja",7,1,1,2,0,,1545,,0
"toray",5,6,13,35,1,"Spelling",1533,"toras",1
"torcar",6,1,1,2,1,"Spelling",1545,"trocar",0
"torce",5,4,6,14,0,,1540,,0
"torcendo",8,1,1,2,0,,1545,,0
"torcer",6,4,4,10,0,,1542,,0
"torceu",6,1,1,2,0,,1545,,0
"torcia",6,1,1,2,0,,1545,,0
"torcidas",8,1,1,2,0,,1545,,0
"torcionários",13,1,1,2,0,,1545,,0
"tordesilhas",11,3,3,7,0,"Capitalization",1543,"Tordesilhas",0
"tordesillas",11,1,2,4,1,"Spelling",1544,"Tordesilhas",0
"tordo",5,4,9,21,0,,1537,,0
"tordoff",7,1,1,2,1,"Spelling",1545,"tordo",0
"torekull",8,5,5,13,1,"Spelling",1541,"tremulo",0
"toreo",5,1,1,2,1,"Spelling",1545,"tordo",0
"torey",5,1,1,2,1,"Spelling",1545,"torre",0
"torga",5,22,23,111,0,"Capitalization",1523,"Torga",0
"torgal",6,24,24,121,1,"Spelling",1522,"Torga",0
"toriyama",8,2,2,4,1,"Spelling",1544,"torriana",0
"torke",5,1,2,4,1,"Spelling",1544,"torne",0
"tormado",7,1,1,2,1,"Spelling",1545,"tornado",0
"tormenta",8,22,26,126,0,,1520,,0
"tormentas",9,5,5,13,0,,1541,,0
"tormento",8,5,5,13,0,,1541,,0
"tormentos",9,2,2,4,0,,1544,,0
"tormentosa",10,14,14,55,0,,1532,,0
"tormentoso",10,1,1,2,0,,1545,,0
"tormes",6,2,5,10,1,"Spelling",1541,"tornes",0
"torna",5,203,239,3415,0,,1307,,0
"tornada",7,2,2,4,0,,1544,,0
"tornadas",8,1,1,2,0,,1545,,0
"tornado",7,17,17,73,0,,1529,,0
"tornados",8,3,3,7,0,,1543,,0
"tornam",6,52,55,401,0,,1491,,0
"tornamo",7,4,4,10,1,"Spelling",1542,"tornam",0
"tornamos",8,2,2,4,0,,1544,,0
"tornando",8,54,62,461,0,,1484,,0
"tornar",6,148,173,2113,0,,1373,,0
"tornara",7,4,4,10,0,,1542,,0
"tornaram",8,41,43,280,0,,1503,,0
"tornarem",8,7,7,21,0,,1539,,0
"tornaria",8,7,7,21,0,,1539,,0
"tornarmos",9,2,2,4,0,,1544,,0
"tornará",8,4,4,10,0,,1542,,0
"tornas",6,1,1,2,0,,1545,,0
"tornasse",8,7,7,21,0,,1539,,0
"tornassem",9,2,2,4,0,,1544,,0
"tornava",7,3,3,7,0,,1543,,0
"tornavam",8,1,1,2,0,,1545,,0
"torne",5,16,16,67,0,,1530,,0
"tornei",6,3,3,7,0,,1543,,0
"torneio",7,36,102,621,0,,1444,,0
"torneios",8,12,20,73,0,,1526,,0
"torneira",8,3,3,7,0,,1543,,0
"torneiras",9,3,3,7,0,,1543,,0
"tornem",6,15,17,69,0,,1529,,0
"tornes",6,3,3,7,0,,1543,,0
"tornielli",9,1,1,2,1,"Spelling",1545,"torneei",0
"torniquetes",11,1,1,2,0,,1545,,0
"torno",5,96,106,1045,0,,1440,,0
"tornos",6,1,1,2,0,,1545,,0
"tornou",6,102,125,1270,0,,1421,,0
"tornozelo",9,5,5,13,0,,1541,,0
"tornozelos",10,1,2,4,0,,1544,,0
"torná",6,8,8,25,1,"Invalid Char",1538,"torna",0
"tornámos",9,13,15,57,0,,1531,,0
"toro",4,2,2,4,0,,1544,,0
"toronto",7,3,3,7,0,"Capitalization",1543,"Toronto",1
"torpor",6,2,2,4,0,,1544,,0
"torquato",8,1,1,2,1,"Spelling",1545,"porquanto",0
"torradas",8,1,6,9,0,,1540,,0
"torradeiras",11,2,2,4,0,,1544,,0
"torrado",7,61,82,647,0,,1464,,0
"torrance",8,2,2,4,1,"Spelling",1544,"torrasse",1
"torras",6,1,1,2,0,,1545,,0
"torre",5,25,35,179,0,,1511,,0
"torrefacção",13,1,1,2,0,,1545,,0
"torreira",8,2,8,15,0,,1538,,0
"torrenciais",11,2,2,4,0,,1544,,0
"torrent",7,1,2,4,1,"Spelling",1544,"torrente",1
"torrente",8,6,6,17,0,,1540,,0
"torrents",8,3,3,7,1,"Spelling",1543,"torrente",1
"torres",6,274,305,5059,0,,1241,,0
"torreshopping",13,1,1,2,1,"Spelling",1545,"",0
"torresão",9,1,1,2,1,"Invalid Char",1545,"torrejão",0
"torrinha",8,1,2,4,0,,1544,,0
"torrão",7,6,6,17,0,,1540,,0
"torsten",7,1,1,2,1,"Spelling",1545,"tostem",0
"tort",4,6,6,17,1,"Spelling",1540,"toro",1
"torta",5,5,5,13,0,,1541,,0
"torto",5,9,12,39,0,,1534,,0
"tortor",6,1,2,4,1,"Spelling",1544,"torto",0
"tortora",7,1,3,5,1,"Spelling",1543,"tortura",0
"tortuosamente",13,1,1,2,0,,1545,,0
"tortuoso",8,2,2,4,0,,1544,,0
"tortuosos",9,1,1,2,0,,1545,,0
"tortura",7,15,37,149,0,,1509,,0
"torturada",9,1,1,2,0,,1545,,0
"torturadas",10,1,1,2,0,,1545,,0
"torturado",9,2,2,4,0,,1544,,0
"torturadores",12,1,1,2,0,,1545,,0
"torturados",10,1,1,2,0,,1545,,0
"torturando",10,1,1,2,0,,1545,,0
"torturar",8,2,4,8,0,,1542,,0
"torturas",8,3,3,7,0,,1543,,0
"torturava",9,1,1,2,0,,1545,,0
"torture",7,2,5,10,0,,1541,,0
"torturou",8,2,2,4,0,,1544,,0
"toru",4,2,6,11,1,"Spelling",1540,"toro",1
"toruk",5,2,7,13,1,"Spelling",1539,"toros",0
"torvelinho",10,1,1,2,0,,1545,,0
"torácica",9,1,4,7,0,,1542,,0
"torán",6,1,1,2,1,"Invalid Char",1545,"torram",0
"toráxica",9,2,2,4,1,"Invalid Char",1544,"torácica",0
"torço",6,1,1,2,0,,1545,,0
"torção",8,2,2,4,0,,1544,,0
"tosaus",6,1,1,2,1,"Spelling",1545,"tosais",0
"toscana",7,9,9,29,0,,1537,,0
"toscano",7,1,1,2,0,,1545,,0
"tosco",5,1,1,2,0,,1545,,0
"toselli",7,1,1,2,1,"Spelling",1545,"tosei",0
"toshiba",7,41,70,455,0,"Capitalization",1476,"Toshiba",1
"toshihiko",9,15,17,69,1,"Spelling",1529,"tolhido",1
"toshihiro",9,1,1,2,1,"Spelling",1545,"tolhido",1
"tosquia",7,1,1,2,0,,1545,,0
"tosse",5,1,1,2,0,,1545,,0
"tossir",6,1,1,2,0,,1545,,0
"tosta",5,5,6,16,0,,1540,,0
"tostao",6,1,1,2,1,"Spelling",1545,"",0
"tostas",6,2,3,6,0,,1543,,0
"tostex",6,3,4,9,1,"Spelling",1542,"tostes",0
"tostão",7,15,32,129,0,,1514,,0
"tostões",8,1,1,2,0,,1545,,0
"tota",4,1,1,2,1,"Spelling",1545,"tora",0
"totais",6,10,11,37,0,,1535,,0
"total",5,2302,2701,129621,0,,279,,0
"totalidade",10,73,80,689,0,,1466,,0
"totalistas",10,347,378,7052,0,,1169,,0
"totalitarisme",13,3,3,7,1,"Spelling",1543,"totalitarismo",0
"totalitarismo",13,13,19,72,0,,1527,,0
"totalitárias",13,1,1,2,0,,1545,,0
"totalitário",12,2,2,4,0,,1544,,0
"totaliza",8,1,1,2,0,,1545,,0
"totalizam",9,3,3,7,0,,1543,,0
"totalizando",11,1,1,2,0,,1545,,0
"totalização",13,1,1,2,0,,1545,,0
"totalizou",9,1,1,2,0,,1545,,0
"totally",7,1,1,2,1,"Spelling",1545,"total",1
"totalm",6,1,1,2,1,"Spelling",1545,"total",0
"totalmente",10,108,139,1452,0,,1407,,0
"totalvamp",9,1,1,2,1,"Spelling",1545,"tocavam",0
"totem",5,1,2,4,0,,1544,,0
"toth",4,2,3,6,1,"Spelling",1543,"totó",0
"totobola",8,1,1,2,0,,1545,,0
"totoloto",8,348,379,7081,0,,1168,,0
"tots",4,1,1,2,1,"Spelling",1545,"toas",1
"totta",5,2,2,4,0,"Capitalization",1544,"Totta",0
"toturiais",9,1,1,2,1,"Spelling",1545,"tutoriais",0
"toturial",8,2,2,4,1,"Spelling",1544,"tutorial",0
"totémisme",10,1,1,2,1,"Invalid Char",1545,"totémicos",0
"totós",6,55,107,802,0,,1439,,0
"tou",3,59,118,915,1,"Spelling",1428,"teu",0
"toucas",6,1,1,2,0,,1545,,0
"touch",5,13,40,151,1,"Spelling",1506,"toou",1
"touchpad",8,2,5,10,1,"Spelling",1541,"roupas",1
"touchscreen",11,2,10,18,0,"Hyphen",1536,"touch-screen",0
"touchstone",10,1,1,2,1,"Spelling",1545,"Houston",1
"toucinho",8,1,2,4,0,,1544,,0
"touge",5,1,1,2,1,"Spelling",1545,"tuge",0
"toujours",8,9,11,36,1,"Spelling",1535,"Toulouse",0
"toulon",6,1,1,2,1,"Spelling",1545,"tolos",1
"toulouse",8,2,2,4,0,"Capitalization",1544,"Toulouse",1
"touninho",8,3,3,7,1,"Spelling",1543,"Toninho",0
"touny",5,1,1,2,1,"Spelling",1545,"tons",0
"toupeira",8,4,4,10,0,,1542,,0
"tour",4,479,487,10671,1,"Spelling",1062,"touro",1
"tourada",7,12,19,70,0,,1527,,0
"touradas",8,4,4,10,0,,1542,,0
"touraine",8,10,10,34,1,"Spelling",1536,"toureie",1
"tourear",7,3,7,15,0,,1539,,0
"toureio",7,1,1,2,0,,1545,,0
"toureiro",8,5,7,18,0,,1539,,0
"toureiros",9,2,2,4,0,,1544,,0
"tourer",6,2,3,6,1,"Spelling",1543,"tourear",0
"tourette",8,1,1,2,1,"Spelling",1545,"toilette",0
"touring",7,4,6,14,1,"Spelling",1540,"taurino",1
"tourism",7,15,26,105,1,"Spelling",1520,"touris",1
"tourisme",8,1,1,2,1,"Spelling",1545,"touris me",0
"tourist",7,5,6,16,1,"Spelling",1540,"touris",1
"touristic",9,1,1,2,1,"Spelling",1545,"turística",1
"tourists",8,1,1,2,1,"Spelling",1545,"turista",1
"tournament",10,4,4,10,1,"Spelling",1542,"soturnamente",1
"tourneysjl6",11,1,1,2,1,"Number",1545,,0
"tournée",8,2,2,4,0,,1544,,0
"tournées",9,1,1,2,0,,1545,,0
"touro",5,4,4,10,0,,1542,,0
"touros",6,5,7,18,0,,1539,,0
"tours",5,4,5,12,0,"Capitalization",1541,"Tours",1
"tous",4,1,1,2,1,"Spelling",1545,"tons",0
"tout",4,2,2,4,1,"Spelling",1544,"tutu",1
"toutatis",8,1,1,2,1,"Spelling",1545,"totais",0
"tovey",5,1,1,2,1,"Spelling",1545,"tiver",0
"toward",6,2,2,4,1,"Spelling",1544,"tosara",1
"towards",7,2,3,6,1,"Spelling",1543,"tosares",1
"towel",5,1,1,2,1,"Spelling",1545,"tower",1
"tower",5,7,8,24,0,,1538,,0
"towers",6,11,32,112,1,"Spelling",1514,"tower",1
"town",4,18,21,93,1,"Spelling",1525,"toem",1
"townhouses",10,3,3,7,1,"Spelling",1543,"",1
"townsend",8,8,11,34,1,"Spelling",1535,"tolhendo",1
"toxegaiu",8,1,1,2,1,"Spelling",1545,"tolerais",0
"toxegaju",8,3,5,11,1,"Spelling",1541,"torrejano",0
"toxicidade",10,2,2,4,0,,1544,,0
"toxico",6,1,1,2,1,"Spelling",1545,"",0
"toxicodependentes",17,3,3,7,0,,1543,,0
"toxicodependência",18,6,6,17,0,,1540,,0
"toxicodependências",19,1,1,2,0,,1545,,0
"toxinas",7,1,1,2,0,,1545,,0
"toy",3,6,10,27,1,"Spelling",1536,"tom",1
"toyoda",6,1,1,2,1,"Spelling",1545,"Toyota",1
"toyoo",5,3,3,7,1,"Spelling",1543,"tocou",0
"toyota",6,74,178,1543,0,"Capitalization",1368,"Toyota",1
"toys",4,1,1,2,1,"Spelling",1545,"toas",1
"tozer",5,1,1,2,1,"Spelling",1545,"tower",0
"tozé",5,1,1,2,1,"Invalid Char",1545,"tose",0
"tp",2,5,7,18,1,"Spelling",1539,"to",0
"tpc",3,68,68,566,1,"Spelling",1478,"RPC",0
"tpcr210",7,2,2,4,1,"Number",1544,,0
"tpl",3,1,1,2,1,"Spelling",1545,"TPI",0
"tpm",3,1,5,8,1,"Spelling",1541,"rpm",0
"tpucdn",6,3,5,11,1,"Spelling",1541,"toucam",0
"tr",2,7,17,49,1,"Spelling",1529,"Tr.",0
"tra",3,1,1,2,1,"Spelling",1545,"tara",0
"traabaalhoo",11,1,1,2,1,"Spelling",1545,"trabalhou",0
"trab",4,3,4,9,1,"Spelling",1542,"traz",0
"trabacchi",9,7,9,26,1,"Spelling",1537,"trabalhai",0
"trabajar",8,2,2,4,1,"Spelling",1544,"trabalhar",0
"trabajo",7,3,3,7,1,"Spelling",1543,"trabalho",0
"trabalh",7,1,1,2,1,"Spelling",1545,"trabalha",0
"trabalha",8,59,75,582,0,,1471,,0
"trabalhada",10,17,18,77,0,,1528,,0
"trabalhadas",11,9,14,45,0,,1532,,0
"trabalhado",10,10,10,34,0,,1536,,0
"trabalhador",11,14,73,284,0,,1473,,0
"trabalhadora",12,9,34,109,0,,1512,,0
"trabalhadoras",13,2,2,4,0,,1544,,0
"trabalhadores",13,476,1115,24353,0,,616,,0
"trabalhados",11,6,7,20,0,,1539,,0
"trabalham",9,32,38,219,0,,1508,,0
"trabalhamos",11,2,2,4,0,,1544,,0
"trabalhando",11,6,6,17,0,,1540,,0
"trabalhar",9,518,622,14171,0,,937,,0
"trabalharam",11,3,3,7,0,,1543,,0
"trabalharem",11,9,9,29,0,,1537,,0
"trabalhares",11,1,2,4,0,,1544,,0
"trabalharia",11,1,1,2,0,,1545,,0
"trabalhará",11,1,1,2,0,,1545,,0
"trabalharão",12,1,1,2,0,,1545,,0
"trabalhas",9,4,5,12,0,,1541,,0
"trabalhasse",11,2,2,4,0,,1544,,0
"trabalhava",10,6,6,17,0,,1540,,0
"trabalhavam",11,1,1,2,0,,1545,,0
"trabalhavel",11,1,1,2,1,"Spelling",1545,"trabalhei",0
"trabalhe",8,27,29,154,0,,1517,,0
"trabalhei",9,8,8,25,0,,1538,,0
"trabalheira",11,5,5,13,0,,1541,,0
"trabalhem",9,3,4,9,0,,1542,,0
"trabalhinho",11,2,2,4,0,,1544,,0
"trabalhista",11,9,20,64,0,,1526,,0
"trabalhistas",12,5,11,28,0,,1535,,0
"trabalho",8,1094,1943,64296,0,,378,,0
"trabalhos",9,163,206,2639,0,,1340,,0
"trabalhosamente",15,1,1,2,0,,1545,,0
"trabalhou",9,32,33,191,0,,1513,,0
"traballo",8,1,1,2,1,"Spelling",1545,"trabalho",0
"trabant",7,1,2,4,1,"Spelling",1544,"Rabat",0
"trabi",5,1,1,2,1,"Spelling",1545,"rabi",0
"trablhar",8,1,1,2,1,"Spelling",1545,"trabalhar",0
"trabolhão",10,1,1,2,1,"Invalid Char",1545,"trambolhão",0
"trabuco",7,2,2,4,0,,1544,,0
"trabulo",7,2,3,6,1,"Spelling",1543,"tribulo",0
"traca",5,1,1,2,1,"Spelling",1545,"",0
"trace",5,2,2,4,0,,1544,,0
"traces",6,1,1,2,0,,1545,,0
"tracey",6,4,4,10,1,"Spelling",1542,"trace",1
"trachtenberg",12,1,1,2,1,"Spelling",1545,"",1
"tracia",6,6,6,17,1,"Spelling",1540,"",0
"track",5,10,14,47,1,"Spelling",1532,"trace",1
"trackback",9,33,55,322,1,"Spelling",1491,"",1
"trackbacks",10,102,106,1077,1,"Spelling",1440,"",1
"tracked",7,1,1,2,1,"Spelling",1545,"traces",1
"tracker",7,2,2,4,1,"Spelling",1544,"hacker",1
"tracking",8,2,2,4,1,"Spelling",1544,"ranking",1
